Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Predicted_Exam_Score,Predicted_Group
1,69,0,2,1,6,97,2,1,1,1,2,1,2,3,0,1,2,0,61,61.508763932445454,Pass
14,83,2,1,1,6,82,2,1,0,2,2,1,2,2,0,1,2,0,65,65.99512927046663,Pass
18,75,1,0,1,8,95,2,1,1,1,1,1,1,2,0,0,2,0,66,67.15815946090859,Pass
13,78,2,0,1,8,88,0,1,0,0,1,1,1,3,0,0,2,1,66,65.67153365441405,Pass
30,81,2,1,1,5,67,2,1,1,0,0,1,0,1,0,1,2,1,69,69.53534101635292,Pass
11,68,2,2,0,6,80,2,1,2,2,2,1,2,3,0,0,1,0,63,61.609834519524156,Pass
17,66,1,0,0,6,61,2,1,1,0,2,1,2,6,0,2,2,1,65,64.46373896734636,Pass
21,95,1,1,0,10,84,1,1,0,0,2,1,1,4,1,1,2,1,67,69.65171315137887,Pass
29,77,0,0,1,7,52,2,1,2,0,2,1,0,3,1,1,2,0,69,68.50842494080709,Pass
11,76,1,2,1,5,92,2,1,4,2,1,1,0,2,0,2,2,1,65,65.59311050906427,Pass
27,61,2,2,0,6,79,2,1,1,1,2,1,2,3,0,1,1,1,65,64.61710669616448,Pass
20,80,0,1,1,6,53,2,1,0,1,2,1,1,2,0,0,1,1,65,65.61268154254552,Pass
14,82,2,0,1,8,94,1,1,2,1,0,1,0,5,0,0,0,0,67,66.80565795022258,Pass
23,82,1,2,1,8,94,2,1,1,2,2,1,0,2,1,1,3,1,66,67.9763376544866,Pass
21,88,2,0,0,7,93,2,1,4,1,2,1,2,3,0,1,2,0,72,71.61842554915339,Pass
16,67,2,0,0,7,89,0,1,3,1,2,1,2,3,0,0,2,1,66,65.4887894434862,Pass
20,70,2,2,1,7,84,1,0,2,2,0,0,1,4,0,0,0,1,65,64.08312215056529,Pass
18,92,0,2,1,7,70,2,1,1,1,2,1,1,3,0,1,1,1,69,68.60971981446312,Pass
21,98,2,1,0,4,57,2,1,2,0,1,1,1,2,0,1,2,0,68,70.2531538916613,Pass
24,65,2,1,0,7,64,1,1,1,0,2,1,1,1,0,2,2,1,64,64.30137165435525,Pass
30,80,1,0,0,6,67,2,1,3,2,2,1,0,4,0,0,1,0,69,69.69423318590536,Pass
13,69,2,1,1,5,68,1,1,0,0,2,1,2,1,1,1,1,0,59,61.25223737108168,Pass
33,62,0,2,1,10,78,2,1,0,2,2,0,2,3,0,1,1,0,68,67.2377434383806,Pass
8,73,2,2,0,7,60,2,0,0,0,2,0,1,3,0,1,2,0,60,59.209057728844726,Pass
19,66,2,0,0,7,59,2,1,1,0,2,1,0,3,0,1,0,1,62,61.778785286507755,Pass
24,88,1,2,1,6,86,1,1,0,1,1,1,0,3,0,0,2,1,67,69.55335501106372,Pass
22,81,1,0,1,8,50,0,1,4,2,2,0,2,5,0,1,0,0,68,69.04520527158462,Pass
16,66,2,0,1,5,57,0,1,3,2,2,1,2,3,0,1,1,0,64,63.93339772192136,Pass
19,60,2,0,1,7,72,0,1,3,1,0,1,2,3,0,1,1,0,65,64.88154430593345,Pass
17,92,1,1,1,6,57,2,1,2,2,2,0,2,2,1,1,1,0,65,67.5607999413412,Pass
16,67,0,2,0,8,98,2,1,0,1,1,1,1,3,0,1,2,0,63,64.07454342532985,Pass
25,84,2,1,1,6,84,1,1,2,2,0,1,2,3,0,1,2,1,70,71.19803918547146,Pass
22,73,1,2,1,9,72,1,1,3,2,2,1,2,3,0,1,2,0,66,67.58892006474001,Pass
16,83,2,0,1,7,56,1,1,4,0,2,1,2,3,0,1,2,0,68,68.3004616432638,Pass
25,73,1,1,0,8,69,2,1,3,2,2,0,2,3,0,1,2,0,66,68.07851135386652,Pass
22,63,1,1,0,8,83,2,1,3,2,2,0,0,1,0,0,2,1,63,64.33842517200473,Pass
25,69,0,2,1,9,98,2,1,1,1,2,1,0,3,1,0,1,0,66,65.80232221917903,Pass
24,68,2,2,1,6,74,2,1,1,2,2,1,1,3,0,1,2,0,65,65.25669039891982,Pass
15,77,2,2,1,8,85,0,1,1,1,2,1,2,2,0,2,1,1,66,65.41950825585907,Pass
17,86,0,1,1,4,60,0,1,2,0,1,0,2,3,1,0,1,0,67,67.85381994906024,Pass
24,71,2,2,1,7,81,2,1,0,1,2,0,2,3,0,1,2,1,66,66.38223390733617,Pass
24,60,1,2,0,6,62,0,1,4,1,0,1,0,3,0,1,2,0,63,64.84711150247381,Pass
20,81,2,2,1,5,60,1,1,3,2,2,1,2,4,1,1,2,1,66,66.9809515019383,Pass
21,84,2,2,0,6,75,1,0,1,0,2,1,2,3,0,0,1,1,67,66.31719338461855,Pass
28,99,2,2,1,6,61,2,0,1,1,2,1,2,3,0,1,2,1,71,71.52251820712655,Pass
16,84,2,0,1,7,86,2,1,1,1,2,0,1,2,0,1,2,0,67,67.50140560849898,Pass
23,79,2,0,1,6,97,2,1,1,0,1,1,1,4,0,1,1,1,69,69.28163303939183,Pass
19,83,2,2,1,7,70,2,1,2,1,2,1,0,4,1,2,2,0,67,66.15587109211052,Pass
19,97,0,2,1,6,66,0,1,2,2,2,0,2,2,0,0,1,0,72,70.57809717468092,Pass
27,93,0,1,0,6,59,0,1,2,1,2,0,0,4,0,1,2,0,70,71.70924691455514,Pass
25,73,2,0,1,7,70,1,1,0,1,2,0,1,4,0,2,1,1,67,66.8641051515243,Pass
25,69,1,0,1,7,78,2,1,0,1,0,1,0,3,0,1,0,0,64,65.8188613014076,Pass
28,71,2,2,0,8,69,0,1,1,2,0,0,1,1,0,0,1,0,67,65.95091423246545,Pass
20,80,1,0,0,8,81,2,1,3,2,2,0,0,4,0,2,2,1,69,68.29970750312974,Pass
24,90,1,1,0,7,83,2,1,0,1,2,0,2,3,0,0,3,1,68,70.8178415068211,Pass
18,80,2,2,0,8,55,1,1,2,1,1,1,1,3,0,1,1,1,63,64.92268874620353,Pass
22,63,2,0,1,7,85,2,1,4,0,0,1,0,3,0,0,2,0,68,66.54173899542141,Pass
19,89,0,2,1,7,95,2,1,0,2,2,1,2,3,0,1,2,1,70,69.85295558729595,Pass
21,92,2,1,1,8,51,1,1,0,2,2,1,1,2,0,0,1,1,66,67.22316716728588,Pass
24,72,0,0,0,6,78,0,1,0,1,0,1,0,6,0,1,2,0,68,67.80661245766412,Pass
15,87,0,1,1,4,80,0,1,0,1,2,0,2,3,0,0,2,1,67,68.41057425715013,Pass
33,77,1,0,1,5,85,2,1,0,1,2,0,1,5,0,1,0,0,69,70.53673704099236,Pass
14,96,2,1,1,9,69,0,1,0,2,2,0,0,3,1,0,2,0,66,66.28242279956058,Pass
13,94,2,2,1,7,91,1,1,3,1,2,1,1,3,0,1,2,1,68,69.2782001377847,Pass
27,81,2,2,1,7,77,2,1,2,2,1,1,1,2,1,2,1,0,69,68.17107575707962,Pass
25,88,2,2,1,7,70,1,1,1,2,2,0,2,3,0,2,1,1,70,69.6828430255985,Pass
24,95,2,0,1,8,86,0,1,1,2,0,0,1,3,0,0,2,1,74,72.53681693792042,Pass
24,80,2,0,1,7,96,0,1,0,1,0,1,2,0,0,0,1,0,70,69.24254964208839,Pass
20,73,2,2,1,7,91,1,1,1,2,0,1,1,2,0,2,1,1,66,66.00552814118753,Pass
15,90,0,2,1,8,97,2,1,1,1,0,0,0,3,0,0,2,0,69,68.8875411951515,Pass
20,69,2,0,0,6,63,1,1,0,1,2,1,0,3,0,2,2,1,64,63.51034946686141,Pass
16,76,1,0,1,8,56,2,0,1,1,2,1,2,1,0,1,2,1,62,64.17521775690604,Pass
26,95,1,0,0,7,77,2,1,0,2,2,1,1,3,0,1,1,0,70,71.01358965437893,Pass
19,89,0,2,1,7,52,2,1,2,2,2,1,0,4,0,1,1,1,68,67.43237688557672,Pass
15,76,2,2,1,6,84,1,1,0,2,0,1,1,3,0,0,2,0,65,64.66535070068355,Pass
18,69,0,0,0,7,62,1,1,3,2,2,1,2,3,0,1,1,1,65,65.45974227047462,Pass
22,74,0,0,1,6,73,1,1,3,0,0,1,2,4,0,2,1,0,71,69.81743049005765,Pass
17,71,0,2,1,9,83,1,1,2,2,2,1,1,5,0,1,2,1,66,66.05579091323149,Pass
15,67,2,2,0,4,74,2,1,0,1,2,1,0,3,0,0,1,1,61,60.45489695653544,Pass
21,90,1,2,1,8,62,1,1,2,2,0,1,0,5,1,1,2,1,67,68.59273343352078,Pass
21,70,1,0,1,4,94,2,1,0,1,0,0,1,2,0,0,0,1,65,65.92193360563098,Pass
17,78,2,0,0,8,88,2,1,0,1,2,1,0,3,0,1,2,0,65,65.2340987887447,Pass
17,75,2,0,1,6,80,2,0,1,1,2,0,2,5,0,1,1,1,65,65.27297954739358,Pass
21,99,2,2,0,8,85,0,1,4,2,2,1,2,4,0,1,1,1,73,72.39846716410793,Pass
11,76,2,2,1,7,71,2,0,1,2,1,1,1,2,0,0,2,1,62,61.756982023162074,Pass
12,63,2,0,1,5,69,1,1,0,2,0,1,0,2,0,0,1,0,60,60.20632101449138,Pass
16,64,1,2,1,9,58,1,1,1,2,2,1,2,3,0,0,1,0,61,61.798895619524885,Pass
19,84,1,2,1,8,90,0,1,2,1,2,0,1,3,0,2,0,1,67,68.33468039973147,Pass
22,84,0,2,0,8,69,2,0,3,2,0,0,1,4,0,0,2,1,70,68.29422775735046,Pass
29,77,1,0,0,6,85,2,1,1,2,2,1,2,1,0,0,2,1,69,69.69795776627466,Pass
25,77,2,1,1,8,65,0,0,0,2,2,1,2,5,0,0,0,0,66,65.75878338952151,Pass
19,62,2,2,0,5,90,1,1,2,1,0,1,2,3,0,0,1,1,64,63.984018090785405,Pass
20,81,0,2,1,4,55,2,1,1,0,2,0,2,2,0,2,1,1,68,67.10738806271304,Pass
14,80,0,2,1,5,81,2,1,1,1,2,1,2,4,0,2,0,0,67,66.07502090041011,Pass
20,66,2,2,0,6,90,0,1,0,2,2,1,1,1,0,0,2,0,64,63.20965317575687,Pass
18,64,2,2,1,6,83,0,1,2,1,2,1,2,2,0,0,2,1,65,64.28885049895776,Pass
22,65,1,0,1,6,85,2,1,2,0,2,1,2,3,1,2,2,0,66,66.50903605923372,Pass
15,64,2,2,1,6,76,0,1,2,2,2,0,2,4,1,1,3,0,63,63.114553436326354,Pass
23,84,0,2,1,6,78,1,1,2,1,1,1,0,2,0,1,1,0,68,69.05129827202155,Pass
29,68,2,0,1,4,53,2,1,1,2,2,0,0,4,0,1,0,1,66,65.30704132929839,Pass
19,70,2,2,0,7,63,1,0,3,1,1,1,1,5,0,1,2,1,63,63.90849842673842,Pass
22,67,1,2,0,7,86,1,1,1,1,2,1,2,3,0,1,1,0,63,65.27004803220771,Pass
24,98,0,2,1,6,97,2,1,1,2,2,1,2,4,0,0,0,1,74,72.71879898253002,Pass
18,94,2,0,1,9,77,1,1,1,2,0,1,2,2,0,0,1,1,70,69.84401705551451,Pass
21,69,0,0,1,7,86,2,1,2,1,2,0,1,3,0,1,2,1,68,67.52926693842994,Pass
20,73,2,2,1,7,84,2,1,0,2,2,1,1,4,0,2,1,0,66,64.92747846824803,Pass
21,68,2,1,0,8,100,1,1,0,2,2,1,2,4,0,1,0,1,63,64.83717913979805,Pass
15,80,1,0,0,5,90,2,1,4,1,2,1,2,3,0,0,0,0,67,67.54830635352695,Pass
20,61,2,2,0,7,81,2,1,1,2,1,1,1,3,0,1,1,1,62,62.22424185286654,Pass
23,87,0,0,0,8,56,2,1,1,2,0,1,2,3,0,2,1,1,71,69.63422091082849,Pass
29,81,0,2,0,7,68,2,1,2,2,2,1,1,4,0,2,2,1,72,70.10677914881211,Pass
26,96,2,2,1,5,63,2,0,1,0,2,0,2,2,0,2,2,1,72,70.67832758314415,Pass
33,67,2,2,1,6,93,0,1,0,1,0,1,1,3,0,1,0,0,68,68.02233605551109,Pass
15,92,2,1,1,7,72,1,1,1,2,2,1,0,5,0,1,2,0,66,67.66184795690398,Pass
25,92,2,2,0,4,77,2,1,0,1,2,1,2,3,0,1,2,1,70,70.09587666743387,Pass
21,65,2,1,1,5,98,0,0,2,1,2,0,2,4,0,2,2,1,66,66.19283839187318,Pass
33,76,2,2,1,10,92,1,1,1,0,2,0,2,3,0,2,2,0,72,71.36925100773055,Pass
15,67,0,2,1,8,89,1,1,0,0,0,1,1,4,0,1,1,0,64,64.14778572565088,Pass
15,70,0,2,0,9,57,2,1,1,2,2,0,0,3,0,1,3,0,63,62.50150585837779,Pass
16,71,2,2,0,8,51,2,1,0,1,2,1,0,2,0,2,0,0,61,60.03822136561291,Pass
7,82,0,0,1,8,56,2,1,0,1,2,0,0,2,0,1,0,1,62,61.99221810679852,Pass
17,76,2,0,0,7,87,0,1,1,2,0,1,2,4,0,1,2,0,68,67.1324967918709,Pass
15,98,1,2,1,8,71,1,1,1,2,2,1,2,3,0,1,2,1,68,69.50287754990205,Pass
21,65,1,2,0,9,56,0,1,1,2,2,1,2,5,0,1,1,1,63,63.447118726853226,Pass
22,99,2,1,1,8,87,1,1,1,2,2,0,1,4,0,1,1,0,70,71.65801555611907,Pass
31,69,0,1,1,7,60,2,1,1,1,2,1,1,3,0,2,2,0,68,68.4036520360763,Pass
26,91,0,2,1,7,79,2,1,1,1,2,0,1,5,0,1,2,0,72,72.0057607734701,Pass
17,74,2,2,1,8,87,2,1,4,1,1,1,2,3,0,0,2,1,67,67.18169130682774,Pass
15,66,1,0,0,6,80,2,0,1,1,2,0,1,1,0,0,2,1,61,61.89609177731784,Pass
23,94,1,2,0,8,100,2,0,0,1,2,1,1,3,0,2,2,1,69,69.95331610576756,Pass
12,72,2,1,1,6,72,0,1,2,1,0,0,0,2,0,1,1,0,61,63.18370002910892,Pass
31,86,0,0,1,6,66,2,1,3,2,2,1,2,3,0,0,1,1,75,72.99193885043388,Pass
27,83,0,1,0,5,60,2,1,0,0,1,1,1,2,0,0,1,0,68,68.40080848123617,Pass
17,79,2,1,1,6,75,1,1,1,2,0,1,1,4,0,1,2,1,65,66.6468680779608,Pass
10,80,0,2,1,6,93,0,1,4,2,3,1,0,3,0,0,1,0,67,65.75748921950984,Pass
28,89,2,0,1,10,97,0,1,3,2,1,1,0,6,0,1,2,0,75,73.85327933307951,Pass
19,64,1,2,0,6,99,2,1,1,2,2,1,2,3,0,0,2,1,64,64.451980504125,Pass
27,87,2,2,0,8,77,2,1,1,1,0,1,1,4,0,1,1,1,70,69.69451672053991,Pass
10,96,0,0,0,6,80,2,0,0,2,2,1,1,4,0,1,1,0,67,66.35492201844478,Pass
16,62,2,2,1,7,79,1,1,2,2,2,1,1,3,0,1,2,1,63,62.622715177248736,Pass
20,66,0,0,0,7,73,2,1,1,2,2,1,0,4,0,0,3,0,65,64.74110973079749,Pass
20,89,2,2,1,4,58,2,1,1,2,2,1,2,3,0,1,0,0,67,67.11178224119686,Pass
17,77,1,0,1,5,53,2,1,2,0,2,1,1,3,0,0,2,1,86,65.92962085928448,Pass
24,76,1,0,0,6,72,0,1,3,2,0,1,1,3,1,1,1,0,67,67.83712534565899,Pass
14,65,0,2,0,5,59,1,1,1,0,2,1,2,4,0,2,0,1,63,61.81518418138535,Pass
19,80,2,2,0,7,94,2,1,0,2,1,1,1,3,0,0,1,0,66,65.63896933195603,Pass
21,65,0,0,0,7,88,1,1,2,1,2,0,1,1,0,3,2,1,65,66.43629221227481,Pass
23,79,2,2,0,5,81,2,1,1,2,2,0,1,3,0,1,2,0,67,66.98024864492405,Pass
24,91,2,2,0,7,52,1,1,0,0,0,1,1,4,0,0,2,1,69,68.5741479727647,Pass
13,70,0,0,0,6,81,2,1,2,2,1,1,2,2,0,2,2,1,66,65.2175646471996,Pass
11,79,2,2,1,7,81,2,1,1,0,2,1,1,2,0,1,1,1,64,63.65104019471377,Pass
28,100,0,1,1,6,72,2,1,1,1,2,1,0,2,0,2,2,0,73,73.55053703262381,Pass
22,87,1,2,0,8,83,1,1,1,1,2,1,1,1,0,0,0,1,66,67.51658147185897,Pass
16,94,2,2,0,9,93,1,1,1,1,2,1,0,4,0,2,2,0,68,68.4757332519621,Pass
29,77,0,1,1,8,88,1,1,0,2,0,1,2,4,0,0,1,1,70,70.54079923411587,Pass
21,91,0,2,0,9,74,2,1,2,1,1,0,0,2,0,3,2,0,69,69.74520265929169,Pass
27,62,2,0,1,5,63,1,1,4,0,2,1,0,4,0,1,2,0,67,66.83331877137692,Pass
20,65,2,1,0,6,74,1,1,0,2,2,0,2,3,0,0,1,1,62,62.94417721507591,Pass
32,68,2,1,0,8,97,0,1,1,1,2,1,2,2,0,1,2,1,68,69.25238574530198,Pass
31,76,2,0,1,9,91,2,1,1,1,2,0,1,4,0,2,2,1,72,70.93590546303682,Pass
19,94,1,2,0,8,51,2,1,3,2,1,0,2,5,0,2,2,1,69,69.96939716332346,Pass
26,74,1,1,0,5,89,1,1,3,0,0,0,0,2,0,1,2,1,66,69.28254375246213,Pass
24,86,0,0,0,6,59,2,1,1,1,2,1,2,3,0,1,1,0,70,69.44721009525392,Pass
28,88,0,2,0,8,79,2,1,0,2,2,1,2,3,0,1,0,1,71,69.94487650982981,Pass
14,83,2,2,1,7,90,2,1,0,1,1,1,0,3,0,0,2,0,65,65.26635287930024,Pass
24,74,0,2,1,6,78,2,1,3,1,0,1,2,3,0,0,2,0,70,69.45209181513584,Pass
26,83,1,1,0,7,70,0,0,2,2,0,1,0,4,1,1,1,1,65,67.36732509969323,Pass
9,74,2,0,0,7,66,1,1,1,0,0,0,1,3,0,1,0,0,62,61.99243366947612,Pass
13,63,0,2,1,5,65,2,1,2,0,2,0,1,2,0,1,0,1,62,61.31137139819958,Pass
8,100,0,2,1,8,92,2,1,1,2,0,1,1,3,0,2,1,0,70,68.81465467658609,Pass
18,65,2,0,1,6,91,2,0,5,1,2,0,1,3,0,0,2,1,66,65.49450386984726,Pass
24,63,0,1,1,7,91,1,1,4,1,2,0,2,4,0,1,2,0,67,68.86363700146053,Pass
29,95,2,1,0,9,64,2,1,1,2,0,1,2,3,0,1,2,0,72,72.28895777513445,Pass
20,72,0,1,1,7,90,1,1,0,1,0,0,0,3,0,2,2,0,66,66.89838444978744,Pass
30,86,2,1,1,8,52,2,1,2,2,2,1,0,2,1,0,1,0,68,68.10950863164626,Pass
12,73,0,2,0,5,60,2,1,1,1,2,1,0,4,0,1,1,1,62,61.809788991517436,Pass
10,76,1,2,1,8,76,2,1,2,0,0,0,2,3,1,2,1,1,64,63.9428124980916,Pass
20,70,2,2,0,8,70,2,1,0,1,2,1,1,5,0,2,2,0,65,63.88608245122414,Pass
22,74,2,1,1,6,56,1,1,4,2,0,1,0,3,0,2,1,1,66,66.6624765246944,Pass
20,76,2,1,0,7,52,2,1,2,1,0,0,1,3,0,1,2,0,64,65.60213076768625,Pass
8,89,2,0,1,7,81,1,1,4,1,2,1,1,3,0,0,2,1,67,67.51561146903808,Pass
19,80,0,2,1,7,66,1,1,4,2,2,1,0,4,0,0,2,0,69,67.75541579273967,Pass
12,98,0,2,1,8,51,2,1,0,2,1,1,2,5,0,2,1,1,68,67.76919400706369,Pass
24,62,2,2,0,6,72,0,1,2,1,1,1,1,4,0,1,2,1,64,64.7609503753779,Pass
22,80,0,2,1,7,65,2,1,2,0,2,0,1,2,0,1,1,0,68,67.67211333831357,Pass
14,83,1,1,1,9,79,2,1,1,2,1,1,2,3,0,1,2,1,64,67.10137154238753,Pass
17,97,2,0,0,9,96,0,1,0,0,2,1,0,1,0,2,2,1,71,69.61494006601191,Pass
14,62,0,0,1,8,65,1,1,3,1,2,1,0,2,0,1,0,1,61,62.063524786111685,Pass
20,83,1,2,0,7,100,2,1,4,1,2,1,0,3,0,0,2,1,68,69.07257385546073,Pass
26,94,0,2,1,10,54,1,1,2,0,2,1,1,5,0,3,2,1,73,72.4261453172432,Pass
14,70,0,2,1,9,54,2,0,3,2,2,1,2,1,0,0,2,1,64,62.565239737230385,Pass
23,95,2,2,1,7,86,2,1,3,1,2,1,2,4,1,2,0,1,72,71.01280792798298,Pass
17,61,2,2,1,7,87,0,1,5,2,2,1,1,3,0,1,2,1,65,64.70885512271306,Pass
15,89,2,2,1,6,71,2,1,1,2,0,1,2,4,0,1,2,0,68,67.8178166883275,Pass
19,97,0,1,1,8,64,2,1,2,1,0,1,2,3,0,1,2,1,71,71.9235482735719,Pass
14,86,2,1,1,8,90,2,0,3,2,3,1,0,3,1,2,2,1,65,65.53052287403688,Pass
17,78,2,2,0,8,98,1,1,2,2,2,0,2,2,0,1,2,1,66,66.77510084807253,Pass
13,62,1,0,0,7,99,2,1,4,2,1,1,2,1,0,2,1,0,63,64.35804152122651,Pass
32,97,2,0,0,5,82,2,1,1,2,2,1,1,3,0,1,1,1,74,73.46115926623511,Pass
20,79,0,1,1,7,87,1,0,2,2,0,0,1,4,1,1,2,0,66,67.56258194928037,Pass
16,61,2,1,0,8,91,0,1,2,2,0,1,1,3,0,0,1,1,63,62.77771014934355,Pass
21,88,0,2,1,6,90,0,1,2,0,2,0,1,4,0,1,1,1,72,70.82098471007227,Pass
19,79,2,0,0,7,100,1,1,1,0,0,1,2,2,0,0,0,0,69,67.60081468648764,Pass
19,65,2,0,1,9,91,2,1,1,2,0,1,2,4,0,0,2,1,67,65.75201396045948,Pass
24,69,1,0,0,5,83,1,1,3,1,2,0,1,3,0,1,2,1,66,67.93727999075051,Pass
25,63,0,2,0,7,69,2,1,0,1,0,0,0,5,0,1,1,0,64,64.13484951305736,Pass
17,83,1,2,0,9,80,2,1,4,2,0,1,0,2,0,0,2,0,67,67.33882156813864,Pass
17,85,2,1,0,7,94,0,1,4,1,2,1,2,3,0,0,2,0,69,69.64112144291056,Pass
18,80,2,1,1,6,65,2,1,2,1,0,1,0,2,0,0,3,0,65,66.57907173678818,Pass
6,93,2,2,0,7,52,0,1,0,2,2,1,1,2,0,0,2,0,64,62.845787391475916,Pass
11,94,2,1,1,8,66,0,0,1,0,1,1,1,4,0,1,2,0,65,66.58579589379057,Pass
28,85,2,0,1,7,98,2,1,2,1,0,0,2,1,1,1,2,1,72,72.13817555283259,Pass
30,61,1,0,1,8,90,2,1,2,1,0,1,0,2,0,1,1,0,66,67.50149138041331,Pass
19,88,2,1,0,7,59,2,1,2,1,2,1,1,3,0,0,2,0,66,67.33871277234934,Pass
23,77,0,0,1,7,51,2,1,1,1,1,0,2,3,0,0,1,1,67,67.62767772227177,Pass
22,83,2,2,1,8,83,0,1,1,0,2,0,0,3,1,2,1,1,69,66.96868992329418,Pass
38,86,1,0,1,7,79,1,1,3,1,2,1,0,3,0,1,2,1,73,75.05695702280866,Pass
27,74,2,0,0,6,54,2,1,3,2,2,1,1,3,0,0,2,0,69,67.41323801768948,Pass
19,97,2,1,0,8,98,2,1,1,1,2,0,1,4,1,1,2,1,68,69.97079467611323,Pass
14,65,1,2,1,7,81,2,1,1,1,2,1,2,3,0,1,1,0,61,62.74712814001246,Pass
10,87,2,1,1,6,83,2,0,0,1,2,1,2,4,0,1,2,1,63,65.12971270819389,Pass
21,60,2,0,1,8,93,1,1,0,1,2,1,2,2,0,1,0,0,63,63.71059091719631,Pass
15,97,1,2,1,9,67,2,1,1,1,0,1,1,2,0,0,2,1,68,68.67277751671246,Pass
11,65,2,0,0,7,78,2,1,2,1,2,1,1,3,0,2,2,0,63,62.17637142173487,Pass
16,64,0,2,1,7,79,2,1,3,2,2,0,2,4,1,2,2,0,66,64.29455088123622,Pass
14,73,0,2,1,5,98,2,1,2,1,2,1,0,4,0,1,1,0,65,65.24277105414568,Pass
30,75,0,0,0,7,57,0,1,0,1,2,1,1,1,1,0,2,0,68,67.25729623242532,Pass
25,69,2,2,1,7,88,0,1,0,1,2,1,0,4,0,0,2,0,66,65.8208953782026,Pass
20,83,1,1,0,7,79,1,0,2,2,2,1,2,5,0,2,1,1,66,67.73153537297661,Pass
29,78,0,2,0,6,92,2,1,2,1,2,0,0,4,0,1,2,1,70,70.17964242349811,Pass
20,61,1,1,1,8,92,2,1,0,2,2,1,0,2,0,1,2,0,61,63.20313510033529,Pass
15,73,2,1,1,7,51,2,1,2,1,0,0,0,3,0,1,1,1,61,63.082373173762775,Pass
29,92,2,2,1,10,63,0,1,1,1,0,0,0,4,0,1,1,1,71,70.91466524619007,Pass
23,88,1,2,1,7,59,2,1,1,2,2,1,0,2,0,1,2,1,67,67.91412006285103,Pass
14,89,0,0,1,4,73,2,1,2,2,0,1,0,3,0,0,2,1,70,68.47913182619175,Pass
19,88,0,2,0,5,95,2,1,2,1,2,0,0,4,0,0,1,1,69,68.79541839846101,Pass
15,72,0,0,0,8,50,2,1,2,2,2,1,1,4,0,1,2,0,65,64.07945123557442,Pass
12,64,0,1,1,6,74,0,1,0,2,2,1,2,2,0,1,1,1,61,62.01077626477188,Pass
26,71,2,1,0,6,94,1,1,3,1,2,1,2,4,0,2,2,1,68,69.37624912324296,Pass
31,93,0,1,1,5,96,2,1,2,1,2,1,2,2,0,1,2,1,74,75.557728165175,Pass
12,99,2,2,0,6,83,1,1,1,2,2,1,0,3,0,1,2,0,67,67.41398235902702,Pass
23,80,2,2,1,7,91,1,1,5,0,2,1,0,1,0,1,2,0,70,69.65671707217794,Pass
16,60,1,2,1,8,66,1,1,1,0,0,0,1,2,1,1,1,0,59,60.832930234484486,Pass
17,66,0,0,0,5,64,1,1,0,2,0,0,1,2,0,0,2,1,64,63.36544575980905,Pass
16,73,0,2,1,8,52,2,1,2,2,0,1,2,4,0,0,2,0,66,65.19766753753404,Pass
15,83,1,1,1,5,75,2,1,1,2,2,1,1,3,0,1,0,0,63,65.60763458010646,Pass
20,63,1,1,1,8,73,1,1,0,0,2,1,1,3,0,0,2,0,61,63.67251378593842,Pass
15,98,1,0,1,8,69,1,1,2,1,2,1,1,4,0,1,1,0,68,70.04948799034965,Pass
22,75,2,2,0,6,56,1,1,3,2,2,0,2,3,0,1,0,1,65,65.38636922509318,Pass
20,97,2,0,0,5,62,2,1,1,2,2,0,1,4,0,1,0,1,69,68.80243578955275,Pass
19,91,0,1,1,8,60,2,1,2,1,2,0,1,4,0,1,1,1,68,69.31197141339305,Pass
15,90,2,1,1,6,97,1,1,2,0,0,1,2,2,0,1,2,1,69,70.26033464577493,Pass
17,84,2,1,1,7,98,0,1,1,1,0,1,1,2,0,0,0,0,67,67.53722309479274,Pass
25,85,0,0,0,8,50,0,1,1,0,2,1,1,1,0,0,1,0,70,68.46681485287694,Pass
23,86,2,2,1,8,59,1,1,1,1,2,1,1,3,0,2,1,0,68,67.75514227323062,Pass
14,85,2,2,0,6,94,1,1,0,0,2,1,2,4,0,0,2,1,67,66.61322803016937,Pass
21,82,0,2,0,7,52,2,1,4,1,2,1,1,3,0,1,0,1,67,67.07513826048717,Pass
25,99,0,2,1,6,97,0,1,0,2,2,1,2,3,0,0,1,1,75,73.32055373792895,Pass
10,89,1,1,1,8,69,1,1,3,1,2,1,0,4,0,0,1,1,63,66.2117806109303,Pass
23,91,1,2,0,9,77,0,1,1,1,2,1,2,5,0,1,2,1,70,70.77199466505542,Pass
16,95,2,1,1,6,88,1,1,2,0,0,1,2,4,0,1,2,0,70,71.45387016650676,Pass
23,69,2,0,1,7,62,2,1,1,2,2,1,1,4,1,1,0,1,64,63.74133063472313,Pass
15,63,2,1,0,8,55,1,1,0,2,1,1,1,3,0,0,2,0,59,60.29629516167705,Pass
9,79,2,1,0,7,90,0,1,1,0,1,1,1,3,0,1,2,1,63,64.53530431803759,Pass
10,81,0,2,1,8,99,2,0,2,2,2,1,2,4,0,2,1,0,67,65.66199941918677,Pass
